1
0.9811
0.9814
0.9814
0.9814
0.9814
0.9829
0.9829
0.9829
0.9829
0.984
0.984
0.984
0.984
0.9795
0.9795
0.9795
0.9795
0.9795
0.9759
0.9759
0.9759
0.9759
0.9695
0.9695
0.9695
0.9695
0.9618
0.9618
0.9618
0.9618
0.9618
0.9632
0.9632
0.9632
0.9632
0.9679
0.9679
0.9679
0.9679
0.9735
0.9735
0.9735
0.9735
0.9735
0.9783
0.9783
0.9783
0.9783
0.9811
0.9811
0.9811
0.9811
