wk01d01,wk01d02,wk01d03,wk01d04,wk01d05,wk01d06,wk01d07,wk02d01,wk02d02,wk02d03,wk02d04,wk02d05,wk02d06,wk02d07,wk03d01,wk03d02,wk03d03,wk03d04,wk03d05,wk03d06,wk03d07,wk04d01,wk04d02,wk04d03,wk04d04,wk04d05,wk04d06,wk04d07,wk05d01,wk05d02,wk05d03,wk05d04,wk05d05,wk05d06,wk05d07,wk06d01,wk06d02,wk06d03,wk06d04,wk06d05,wk06d06,wk06d07,wk07d01,wk07d02,wk07d03,wk07d04,wk07d05,wk07d06,wk07d07,wk08d01,wk08d02,wk08d03,wk08d04,wk08d05,wk08d06,wk08d07,wk09d01,wk09d02,wk09d03,wk09d04,wk09d05,wk09d06,wk09d07,wk10d01,wk10d02,wk10d03,wk10d04,wk10d05,wk10d06,wk10d07,wk11d01,wk11d02,wk11d03,wk11d04,wk11d05,wk11d06,wk11d07,wk12d01,wk12d02,wk12d03,wk12d04,wk12d05,wk12d06,wk12d07,wk13d01,wk13d02,wk13d03,wk13d04,wk13d05,wk13d06,wk13d07,wk14d01,wk14d02,wk14d03,wk14d04,wk14d05,wk14d06,wk14d07,wk15d01,wk15d02,wk15d03,wk15d04,wk15d05,wk15d06,wk15d07,wk16d01,wk16d02,wk16d03,wk16d04,wk16d05,wk16d06,wk16d07,wk17d01,wk17d02,wk17d03,wk17d04,wk17d05,wk17d06,wk17d07,wk18d01,wk18d02,wk18d03,wk18d04,wk18d05,wk18d06,wk18d07,wk19d01,wk19d02,wk19d03,wk19d04,wk19d05,wk19d06,wk19d07,wk20d01,wk20d02,wk20d03,wk20d04,wk20d05,wk20d06,wk20d07,wk21d01,wk21d02,wk21d03,wk21d04,wk21d05,wk21d06,wk21d07,wk22d01,wk22d02,wk22d03,wk22d04,wk22d05,wk22d06,wk22d07,wk23d01,wk23d02,wk23d03,wk23d04,wk23d05,wk23d06,wk23d07,wk24d01,wk24d02,wk24d03,wk24d04,wk24d05,wk24d06,wk24d07,wk25d01,wk25d02,wk25d03,wk25d04,wk25d05,wk25d06,wk25d07,wk26d01,wk26d02,wk26d03,wk26d04,wk26d05,wk26d06,wk26d07,wk27d01,wk27d02,wk27d03,wk27d04,wk27d05,wk27d06,wk27d07,wk28d01,wk28d02,wk28d03,wk28d04,wk28d05,wk28d06,wk28d07,wk29d01,wk29d02,wk29d03,wk29d04,wk29d05,wk29d06,wk29d07,wk30d01,wk30d02,wk30d03,wk30d04,wk30d05,wk30d06,wk30d07,wk31d01,wk31d02,wk31d03,wk31d04,wk31d05,wk31d06,wk31d07,wk32d01,wk32d02,wk32d03,wk32d04,wk32d05,wk32d06,wk32d07,wk33d01,wk33d02,wk33d03,wk33d04,wk33d05,wk33d06,wk33d07,wk34d01,wk34d02,wk34d03,wk34d04,wk34d05,wk34d06,wk34d07,wk35d01,wk35d02,wk35d03,wk35d04,wk35d05,wk35d06,wk35d07,wk36d01,wk36d02,wk36d03,wk36d04,wk36d05,wk36d06,wk36d07,wk37d01,wk37d02,wk37d03,wk37d04,wk37d05,wk37d06,wk37d07,wk38d01,wk38d02,wk38d03,wk38d04,wk38d05,wk38d06,wk38d07,wk39d01,wk39d02,wk39d03,wk39d04,wk39d05,wk39d06,wk39d07,wk40d01,wk40d02,wk40d03,wk40d04,wk40d05,wk40d06,wk40d07,wk41d01,wk41d02,wk41d03,wk41d04,wk41d05,wk41d06,wk41d07,wk42d01,wk42d02,wk42d03,wk42d04,wk42d05,wk42d06,wk42d07,wk43d01,wk43d02,wk43d03,wk43d04,wk43d05,wk43d06,wk43d07,wk44d01,wk44d02,wk44d03,wk44d04,wk44d05,wk44d06,wk44d07,wk45d01,wk45d02,wk45d03,wk45d04,wk45d05,wk45d06,wk45d07,wk46d01,wk46d02,wk46d03,wk46d04,wk46d05,wk46d06,wk46d07,wk47d01,wk47d02,wk47d03,wk47d04,wk47d05,wk47d06,wk47d07,wk48d01,wk48d02,wk48d03,wk48d04,wk48d05,wk48d06,wk48d07,wk49d01,wk49d02,wk49d03,wk49d04,wk49d05,wk49d06,wk49d07,wk50d01,wk50d02,wk50d03,wk50d04,wk50d05,wk50d06,wk50d07,wk51d01,wk51d02,wk51d03,wk51d04,wk51d05,wk51d06,wk51d07,wk52d01,wk52d02,wk52d03,wk52d04,wk52d05,wk52d06,wk52d07
6778.312051,6725.018159,6896.010512,7014.265295,6723.034936,6243.026062,6617.028513,6651.426055,6782.563574,6416.216808,6545.163788,6834.631429,6375.860117,6741.307236,6978.853971,6848.461848,6834.524487,7043.377618,7284.438704,6884.947832,6794.640121,6706.764299,7077.429826,7037.746988,7124.041476,7031.265087,6440.4562,6671.898487,6508.55713,6742.467333,6727.15404,6706.37643,6719.079418,6204.716557,6399.045678,6467.042362,6670.610487,6653.350153,6658.541109,6586.124997,6196.927706,6455.579029,6357.830247,6602.386184,6646.469754,6710.21849,6559.132187,6150.417655,6466.402258,6488.821972,6827.422305,6695.770301,6615.585959,6627.388474,6380.333745,6572.640815,6626.966893,6773.885983,6701.304457,6487.791548,6598.516423,6276.729929,6317.933683,6042.652862,6205.50331,6250.289454,6360.92564,6422.880698,6155.650596,6503.523006,6364.669568,6576.974744,6653.929674,6667.631841,6640.478058,6319.894674,6581.433616,6972.279874,6635.490658,6584.741349,6471.594625,6607.188826,6253.494253,6529.897007,6236.763999,6392.845784,6378.633819,6286.783411,6907.418993,6256.821273,6574.954487,7039.291591,6714.343537,6580.037112,6334.140352,6239.020939,6045.22913,6310.628705,5995.948876,6116.73178,6095.418353,6147.855964,6072.803858,5863.42251,6329.633298,6078.428601,6540.84748,6258.396572,5967.959974,5913.395786,5606.329499,5942.45323,5555.310968,5577.427491,5485.454948,5470.469982,5502.884107,5460.330836,5816.853095,5564.236814,5664.82788,5709.725631,5773.604198,5646.842058,5475.944976,5932.386568,6515.382148,5996.144103,5769.955226,5746.495271,5793.963619,5665.655819,6055.974826,5747.345092,5796.507878,5917.252371,6018.171532,5774.538343,5574.637273,6063.128539,5601.745663,5698.174796,5662.216301,5615.701786,5842.317804,5615.780643,6067.045815,5623.267681,5589.439298,5626.593592,5859.49727,5739.880553,5570.265431,6002.067591,6239.981637,5775.277183,5787.274266,5527.936059,5456.683736,5103.299282,5592.143552,5373.154937,5598.627516,5611.719028,5539.536911,5492.978923,5169.291894,5307.014624,5314.889766,5377.192827,5323.173455,5431.490782,5686.424072,5414.976384,5590.273019,5331.305775,5388.41582,5378.541689,5461.251255,5582.471366,5267.754153,5584.076525,5370.767276,5503.88425,5406.854469,5410.06292,5322.569683,4979.786603,5133.053997,5205.58166,5488.858759,5456.326861,5359.967079,5491.73825,5168.965326,5409.024022,5373.534991,5456.720686,5415.392013,5450.712967,5448.852014,5120.481089,5317.088107,5219.214885,5399.860673,5334.193668,5395.697162,5277.392509,4967.732166,5125.076287,5253.769868,5405.259725,5433.984785,5465.109388,5473.577493,5114.090965,5442.899553,5795.635279,5374.806105,5527.5617,5455.415741,5408.144395,5118.435334,5369.251162,5239.469876,5346.509429,5363.207557,5390.729519,5319.272034,5045.935289,4994.675798,5128.888995,5269.74948,5264.782156,5314.349719,5326.114831,4972.928365,5147.930045,5196.612847,5340.430626,5295.49605,5417.927853,5300.675399,5100.108696,5091.825249,5329.878789,5476.39083,5587.682981,5538.987763,5561.416612,5327.885456,5532.133777,5447.641789,5509.720263,5402.549594,5426.849803,5401.23723,5271.804152,5675.65681,5483.28814,5640.349438,5605.062332,5814.43998,5860.013934,5529.850142,5917.575117,5715.69932,5999.333417,5868.383313,5682.018952,5672.59256,5543.740786,6016.918628,5842.011763,6046.281343,6235.252015,6142.047447,6036.777337,5659.175994,5934.722733,5603.174031,5675.141999,5726.59076,5728.086741,5708.150239,5406.361979,5549.285872,5428.23188,5682.521795,5799.895616,5904.429043,5981.219327,5812.748728,6140.636846,5729.754978,5896.478466,5964.843912,6021.645078,6259.104829,5873.791751,6040.164694,6249.752007,5892.333053,5946.21858,5986.000139,6235.513415,6069.322549,6536.842591,6463.606105,6641.284207,6502.580799,6195.357875,6120.984698,5827.690694,6081.16769,6124.291681,6421.416378,6629.345617,6841.244624,6774.52934,6427.058621,6632.383832,6459.749859,6612.398298,6356.12917,6313.99948,6312.667272,6032.518374,6500.389041,6504.249669,6417.438019,6342.011677,6240.377891,6287.950623,6374.453163,6762.762804,6415.567321,6321.956023,6483.940366,6596.79799,6292.155165,6142.96699,6511.968826,6454.142033,6497.162437,6479.900183,6435.565298,6650.193702,6385.101503,6656.160532,6782.304872,6903.215759,6496.625629,6525.541672,6636.933122,6052.949786,6079.397626,6590.011709,7154.6778,7283.038839,7119.815147,6739.325817,6097.580297,6210.10997
6778.312051,6725.018159,6896.010512,7014.265295,6723.034936,6243.026062,6617.028513,6651.426055,6782.563574,6416.216808,6545.163788,6834.631429,6375.860117,6741.307236,6978.853971,6848.461848,6834.524487,7043.377618,7284.438704,6884.947832,6794.640121,6706.764299,7077.429826,7037.746988,7124.041476,7031.265087,6440.4562,6671.898487,6508.55713,6742.467333,6727.15404,6706.37643,6719.079418,6204.716557,6399.045678,6467.042362,6670.610487,6653.350153,6658.541109,6586.124997,6196.927706,6455.579029,6357.830247,6602.386184,6646.469754,6710.21849,6559.132187,6150.417655,6466.402258,6488.821972,6827.422305,6695.770301,6615.585959,6627.388474,6380.333745,6572.640815,6626.966893,6773.885983,6701.304457,6487.791548,6598.516423,6276.729929,6317.933683,6042.652862,6205.50331,6250.289454,6360.92564,6422.880698,6155.650596,6503.523006,6364.669568,6576.974744,6653.929674,6667.631841,6640.478058,6319.894674,6581.433616,6972.279874,6635.490658,6584.741349,6471.594625,6607.188826,6253.494253,6529.897007,6236.763999,6392.845784,6378.633819,6286.783411,6907.418993,6256.821273,6574.954487,7039.291591,6714.343537,6580.037112,6334.140352,6239.020939,6045.22913,6310.628705,5995.948876,6116.73178,6095.418353,6147.855964,6072.803858,5863.42251,6329.633298,6078.428601,6540.84748,6258.396572,5967.959974,5913.395786,5606.329499,5942.45323,5555.310968,5577.427491,5485.454948,5470.469982,5502.884107,5460.330836,5816.853095,5564.236814,5664.82788,5709.725631,5773.604198,5646.842058,5475.944976,5932.386568,6515.382148,5996.144103,5769.955226,5746.495271,5793.963619,5665.655819,6055.974826,5747.345092,5796.507878,5917.252371,6018.171532,5774.538343,5574.637273,6063.128539,5601.745663,5698.174796,5662.216301,5615.701786,5842.317804,5615.780643,6067.045815,5623.267681,5589.439298,5626.593592,5859.49727,5739.880553,5570.265431,6002.067591,6239.981637,5775.277183,5787.274266,5527.936059,5456.683736,5103.299282,5592.143552,5373.154937,5598.627516,5611.719028,5539.536911,5492.978923,5169.291894,5307.014624,5314.889766,5377.192827,5323.173455,5431.490782,5686.424072,5414.976384,5590.273019,5331.305775,5388.41582,5378.541689,5461.251255,5582.471366,5267.754153,5584.076525,5370.767276,5503.88425,5406.854469,5410.06292,5322.569683,4979.786603,5133.053997,5205.58166,5488.858759,5456.326861,5359.967079,5491.73825,5168.965326,5409.024022,5373.534991,5456.720686,5415.392013,5450.712967,5448.852014,5120.481089,5317.088107,5219.214885,5399.860673,5334.193668,5395.697162,5277.392509,4967.732166,5125.076287,5253.769868,5405.259725,5433.984785,5465.109388,5473.577493,5114.090965,5442.899553,5795.635279,5374.806105,5527.5617,5455.415741,5408.144395,5118.435334,5369.251162,5239.469876,5346.509429,5363.207557,5390.729519,5319.272034,5045.935289,4994.675798,5128.888995,5269.74948,5264.782156,5314.349719,5326.114831,4972.928365,5147.930045,5196.612847,5340.430626,5295.49605,5417.927853,5300.675399,5100.108696,5091.825249,5329.878789,5476.39083,5587.682981,5538.987763,5561.416612,5327.885456,5532.133777,5447.641789,5509.720263,5402.549594,5426.849803,5401.23723,5271.804152,5675.65681,5483.28814,5640.349438,5605.062332,5814.43998,5860.013934,5529.850142,5917.575117,5715.69932,5999.333417,5868.383313,5682.018952,5672.59256,5543.740786,6016.918628,5842.011763,6046.281343,6235.252015,6142.047447,6036.777337,5659.175994,5934.722733,5603.174031,5675.141999,5726.59076,5728.086741,5708.150239,5406.361979,5549.285872,5428.23188,5682.521795,5799.895616,5904.429043,5981.219327,5812.748728,6140.636846,5729.754978,5896.478466,5964.843912,6021.645078,6259.104829,5873.791751,6040.164694,6249.752007,5892.333053,5946.21858,5986.000139,6235.513415,6069.322549,6536.842591,6463.606105,6641.284207,6502.580799,6195.357875,6120.984698,5827.690694,6081.16769,6124.291681,6421.416378,6629.345617,6841.244624,6774.52934,6427.058621,6632.383832,6459.749859,6612.398298,6356.12917,6313.99948,6312.667272,6032.518374,6500.389041,6504.249669,6417.438019,6342.011677,6240.377891,6287.950623,6374.453163,6762.762804,6415.567321,6321.956023,6483.940366,6596.79799,6292.155165,6142.96699,6511.968826,6454.142033,6497.162437,6479.900183,6435.565298,6650.193702,6385.101503,6656.160532,6782.304872,6903.215759,6496.625629,6525.541672,6636.933122,6052.949786,6079.397626,6590.011709,7154.6778,7283.038839,7119.815147,6739.325817,6097.580297,6210.10997
6341.00819,6295.636377,6427.379318,6539.458569,6289.414108,5921.965913,6214.467675,6201.161838,6373.209532,6049.371354,6171.336509,6413.24052,6054.586351,6290.260901,6483.698928,6454.592052,6411.050765,6593.749725,6791.494267,6471.348654,6380.038773,6257.371462,6621.588412,6583.526088,6663.930355,6599.57732,6097.037363,6263.500675,6091.672536,6340.732137,6327.349849,6317.938196,6302.801425,5885.512587,6012.520493,6028.862941,6275.143881,6260.218907,6263.026506,6191.683134,5863.208865,6089.514132,5952.572129,6215.708711,6244.622697,6295.1049,6178.627529,5837.13132,6108.990819,6043.153208,6394.113859,6303.156777,6216.302568,6220.734407,6028.474393,6202.967453,6162.672535,6344.43441,6287.794208,6125.168234,6206.017313,5926.814149,5995.438594,5684.736094,5878.520731,5910.099928,6009.102465,6064.379652,5829.724493,6150.252678,5953.439461,6183.511598,6262.692516,6256.712196,6241.902106,5979.860534,6232.077922,6545.161163,6245.025873,6214.037209,6111.534899,6236.058791,5916.261899,6201.261504,5793.858801,5979.468053,5969.874334,5894.548925,6487.094871,5880.357493,6141.278936,6519.692476,6233.650054,6112.692885,5893.988745,5807.45487,5686.307759,5923.061061,5548.15376,5722.467205,5692.539271,5737.923733,5688.71106,5519.305754,5933.452577,5629.285446,6060.189909,5833.510574,5583.976534,5534.079754,5279.595893,5583.055253,5170.839382,5240.079493,5150.532097,5138.79754,5171.498444,5155.353745,5494.175503,5191.444872,5313.531239,5365.961139,5430.966882,5306.33953,5189.362732,5605.23655,6089.115934,5611.791232,5418.958239,5395.93398,5424.293455,5371.504923,5721.778196,5371.66827,5430.563465,5537.291586,5629.836405,5403.493549,5281.672129,5719.16558,5204.66804,5356.148032,5316.565354,5264.570204,5464.679866,5341.333028,5721.220851,5234.039372,5258.005641,5290.038226,5491.285639,5371.695482,5300.507988,5661.646616,5837.853472,5403.428586,5414.330844,5185.346796,5135.030342,4864.960749,5289.099204,5015.17178,5240.853674,5233.126287,5189.660739,5155.634503,4917.016691,5019.920695,4943.213349,5056.300825,5008.290108,5098.779873,5309.282674,5140.408099,5282.012361,4971.5226,5063.843298,5045.303823,5101.015399,5240.175764,5036.046628,5297.62855,5007.898868,5168.628473,5094.968547,5094.243289,5015.900019,4746.134862,4874.179625,4848.462501,5148.266543,5125.207371,5044.19553,5155.589877,4929.307573,5123.196764,5009.60711,5123.993962,5082.858369,5122.237296,5125.584393,4890.408434,5045.690257,4877.524321,5081.352786,5022.120841,5074.984615,4975.226097,4735.34677,4865.635109,4896.105643,5084.782824,5112.557406,5134.252515,5141.871908,4876.869373,5139.150003,5446.253755,5050.630408,5189.272238,5136.845815,5089.319587,4849.940324,5072.939403,4892.241755,5041.045594,5053.983167,5080.376258,5013.824139,4789.169893,4724.668059,4755.642133,4945.778603,4950.078852,5002.982721,4999.960227,4714.377802,4858.326846,4841.095268,5011.585129,4987.813263,5074.034182,4973.570587,4815.405787,4800.375955,4936.214936,5138.148706,5251.780759,5212.999217,5229.53597,5033.483053,5214.891419,5082.696574,5171.076346,5060.175468,5079.997457,5067.579025,4992.443646,5334.286878,5119.433476,5301.016663,5260.062118,5458.921042,5490.93932,5239.293889,5556.531943,5320.322604,5598.644807,5492.218672,5315.166234,5305.902224,5207.308712,5643.542079,5449.528853,5687.14347,5845.502657,5771.921363,5673.95093,5355.141413,5575.685032,5216.985966,5323.776254,5382.942042,5380.047087,5354.180286,5080.529512,5190.358873,5057.277951,5332.351873,5432.281821,5536.256382,5606.213361,5489.070865,5726.005762,5337.465423,5515.312315,5583.404783,5639.296374,5839.444665,5525.102288,5651.80694,5818.619433,5572.413296,5623.697237,5663.870142,5875.815933,5779.288746,6166.565718,6038.090623,6244.920927,6125.576102,5840.041631,5777.211051,5550.017839,5740.862134,5741.431703,6052.839184,6229.489952,6424.023887,6362.671617,6084.455126,6253.491054,6040.211047,6219.188068,5995.784315,5962.649523,5955.740026,5732.046746,6124.391849,6075.041863,6056.541141,5980.314918,5885.670114,5950.149838,6013.743723,6353.381051,5995.519877,5945.305238,6103.395621,6195.339773,5935.961287,5813.254041,6123.368508,6039.549522,6108.966378,6098.178194,6069.510611,6234.111507,6033.258895,6262.811095,6307.46381,6453.504104,6118.139574,6132.774835,6225.339014,5733.408463,5733.500563,6124.786602,6694.686289,6789.103386,6620.340254,6299.593799,5776.271802,5847.011571
6341.00819,6295.636377,6427.379318,6539.458569,6289.414108,5921.965913,6214.467675,6201.161838,6373.209532,6049.371354,6171.336509,6413.24052,6054.586351,6290.260901,6483.698928,6454.592052,6411.050765,6593.749725,6791.494267,6471.348654,6380.038773,6257.371462,6621.588412,6583.526088,6663.930355,6599.57732,6097.037363,6263.500675,6091.672536,6340.732137,6327.349849,6317.938196,6302.801425,5885.512587,6012.520493,6028.862941,6275.143881,6260.218907,6263.026506,6191.683134,5863.208865,6089.514132,5952.572129,6215.708711,6244.622697,6295.1049,6178.627529,5837.13132,6108.990819,6043.153208,6394.113859,6303.156777,6216.302568,6220.734407,6028.474393,6202.967453,6162.672535,6344.43441,6287.794208,6125.168234,6206.017313,5926.814149,5995.438594,5684.736094,5878.520731,5910.099928,6009.102465,6064.379652,5829.724493,6150.252678,5953.439461,6183.511598,6262.692516,6256.712196,6241.902106,5979.860534,6232.077922,6545.161163,6245.025873,6214.037209,6111.534899,6236.058791,5916.261899,6201.261504,5793.858801,5979.468053,5969.874334,5894.548925,6487.094871,5880.357493,6141.278936,6519.692476,6233.650054,6112.692885,5893.988745,5807.45487,5686.307759,5923.061061,5548.15376,5722.467205,5692.539271,5737.923733,5688.71106,5519.305754,5933.452577,5629.285446,6060.189909,5833.510574,5583.976534,5534.079754,5279.595893,5583.055253,5170.839382,5240.079493,5150.532097,5138.79754,5171.498444,5155.353745,5494.175503,5191.444872,5313.531239,5365.961139,5430.966882,5306.33953,5189.362732,5605.23655,6089.115934,5611.791232,5418.958239,5395.93398,5424.293455,5371.504923,5721.778196,5371.66827,5430.563465,5537.291586,5629.836405,5403.493549,5281.672129,5719.16558,5204.66804,5356.148032,5316.565354,5264.570204,5464.679866,5341.333028,5721.220851,5234.039372,5258.005641,5290.038226,5491.285639,5371.695482,5300.507988,5661.646616,5837.853472,5403.428586,5414.330844,5185.346796,5135.030342,4864.960749,5289.099204,5015.17178,5240.853674,5233.126287,5189.660739,5155.634503,4917.016691,5019.920695,4943.213349,5056.300825,5008.290108,5098.779873,5309.282674,5140.408099,5282.012361,4971.5226,5063.843298,5045.303823,5101.015399,5240.175764,5036.046628,5297.62855,5007.898868,5168.628473,5094.968547,5094.243289,5015.900019,4746.134862,4874.179625,4848.462501,5148.266543,5125.207371,5044.19553,5155.589877,4929.307573,5123.196764,5009.60711,5123.993962,5082.858369,5122.237296,5125.584393,4890.408434,5045.690257,4877.524321,5081.352786,5022.120841,5074.984615,4975.226097,4735.34677,4865.635109,4896.105643,5084.782824,5112.557406,5134.252515,5141.871908,4876.869373,5139.150003,5446.253755,5050.630408,5189.272238,5136.845815,5089.319587,4849.940324,5072.939403,4892.241755,5041.045594,5053.983167,5080.376258,5013.824139,4789.169893,4724.668059,4755.642133,4945.778603,4950.078852,5002.982721,4999.960227,4714.377802,4858.326846,4841.095268,5011.585129,4987.813263,5074.034182,4973.570587,4815.405787,4800.375955,4936.214936,5138.148706,5251.780759,5212.999217,5229.53597,5033.483053,5214.891419,5082.696574,5171.076346,5060.175468,5079.997457,5067.579025,4992.443646,5334.286878,5119.433476,5301.016663,5260.062118,5458.921042,5490.93932,5239.293889,5556.531943,5320.322604,5598.644807,5492.218672,5315.166234,5305.902224,5207.308712,5643.542079,5449.528853,5687.14347,5845.502657,5771.921363,5673.95093,5355.141413,5575.685032,5216.985966,5323.776254,5382.942042,5380.047087,5354.180286,5080.529512,5190.358873,5057.277951,5332.351873,5432.281821,5536.256382,5606.213361,5489.070865,5726.005762,5337.465423,5515.312315,5583.404783,5639.296374,5839.444665,5525.102288,5651.80694,5818.619433,5572.413296,5623.697237,5663.870142,5875.815933,5779.288746,6166.565718,6038.090623,6244.920927,6125.576102,5840.041631,5777.211051,5550.017839,5740.862134,5741.431703,6052.839184,6229.489952,6424.023887,6362.671617,6084.455126,6253.491054,6040.211047,6219.188068,5995.784315,5962.649523,5955.740026,5732.046746,6124.391849,6075.041863,6056.541141,5980.314918,5885.670114,5950.149838,6013.743723,6353.381051,5995.519877,5945.305238,6103.395621,6195.339773,5935.961287,5813.254041,6123.368508,6039.549522,6108.966378,6098.178194,6069.510611,6234.111507,6033.258895,6262.811095,6307.46381,6453.504104,6118.139574,6132.774835,6225.339014,5733.408463,5733.500563,6124.786602,6694.686289,6789.103386,6620.340254,6299.593799,5776.271802,5847.011571
6087.693936,6054.372385,6160.425458,6263.20957,6039.644972,5704.309915,5953.094032,5962.502435,6159.290529,5860.64332,5980.478984,6193.134981,5835.183486,6000.946207,6213.788666,6250.257214,6186.770024,6346.926947,6512.205755,6172.737277,6112.087404,6022.686512,6374.001037,6334.283971,6415.344716,6367.616758,5855.57391,5999.878372,5875.815609,6127.811742,6116.581883,6128.992161,6094.182952,5700.759105,5743.383489,5818.61525,6083.38885,6073.910226,6070.872405,6000.612955,5671.505622,5832.905451,5758.245837,6028.310061,6048.697241,6089.594429,5994.1614,5656.241029,5858.729754,5826.632444,6179.799422,6110.644503,6018.451582,6016.769871,5815.032309,5943.78144,5928.359952,6125.633207,6078.892399,5936.993462,6004.184105,5726.742669,5762.896878,5504.979331,5718.595957,5738.702018,5830.704306,5878.96092,5650.664747,5895.644159,5737.726593,5974.151104,6056.99819,6034.635706,6030.054908,5779.005931,5983.968759,6297.725681,6039.717605,6023.331788,5928.896303,6044.427853,5719.866925,5969.498869,5554.534844,5754.254099,5748.408058,5685.014646,6233.574496,5649.158304,5798.814328,6178.753933,5940.19206,5827.67595,5628.043345,5548.69278,5434.301333,5617.458353,5280.216787,5494.258887,5458.816075,5498.515082,5466.477048,5283.445336,5622.869628,5365.460002,5768.949567,5578.646235,5362.356432,5313.606843,5057.590118,5302.308526,4953.022758,5051.666519,4977.587161,4960.205211,4996.892446,4949.653423,5238.796297,4985.852484,5113.135608,5170.736946,5243.024201,5113.584531,4996.775826,5349.786068,5812.59019,5383.936343,5219.050086,5200.844532,5210.816919,5167.371953,5457.220039,5164.532834,5220.713069,5314.461208,5399.842209,5185.73247,5079.206826,5451.202789,4974.573362,5165.058644,5118.593163,5064.931062,5245.333472,5150.912421,5449.578761,5007.596107,5081.287474,5103.233176,5278.682074,5159.90316,5093.325436,5392.528935,5579.898457,5188.078948,5197.164006,4991.544819,4958.760869,4687.037379,5051.379556,4820.909145,5037.517376,5014.678307,4993.788717,4968.607237,4730.504925,4799.235451,4738.540155,4885.611789,4850.692193,4927.232446,5092.762616,4937.090795,5040.731354,4776.871439,4892.856801,4865.677652,4898.428533,5049.134525,4861.779404,5054.832193,4797.733807,4975.135175,4920.856706,4916.219402,4853.589624,4574.869629,4657.297638,4648.489016,4949.867495,4934.353941,4869.956659,4975.114742,4750.981547,4886.139227,4800.030186,4931.595912,4891.482966,4932.515942,4941.109744,4720.283624,4818.300171,4689.36767,4901.036366,4851.826897,4892.562025,4822.188561,4567.666869,4650.841383,4694.347344,4908.041207,4935.61976,4942.439795,4949.411436,4709.189313,4914.243028,5221.035454,4866.627956,4991.811781,4954.356247,4906.090962,4661.59842,4851.819956,4696.177664,4875.42239,4882.832378,4907.98542,4847.630393,4609.806902,4527.139679,4546.218105,4767.447395,4775.00732,4832.356637,4812.321749,4534.340474,4645.672404,4636.046454,4826.191643,4819.928985,4877.420676,4787.301505,4619.869561,4587.709481,4715.693195,4952.56533,5065.203926,5035.221895,5048.58054,4825.026755,4982.525616,4880.887071,4988.161863,4870.600993,4887.28346,4883.785295,4793.465384,5078.070433,4921.535096,5114.231872,5067.376066,5268.080217,5279.745949,5031.496769,5285.17307,5093.222771,5363.168164,5276.919037,5104.031746,5094.432353,4967.657334,5359.847418,5207.983971,5463.798616,5598.081492,5538.905211,5446.250752,5133.811517,5325.175331,4982.607295,5109.203772,5173.733234,5167.952714,5140.832955,4852.26782,4940.380441,4831.84059,5120.490232,5207.783733,5309.425057,5372.920254,5251.77092,5438.333822,5097.232837,5278.043493,5346.024853,5400.032618,5568.498794,5271.320442,5378.027054,5524.044123,5383.822081,5432.291344,5496.165571,5679.751245,5573.765152,5884.510734,5801.801025,6022.817204,5918.680256,5646.231294,5590.313189,5359.898581,5489.800778,5534.100041,5852.17168,6002.39389,6188.350399,6129.096051,5837.642509,5968.802247,5807.284028,6004.216837,5800.229437,5773.057297,5760.647641,5524.112347,5841.92415,5839.432446,5859.849255,5783.832294,5692.224007,5768.682528,5754.177737,6065.090534,5757.392267,5735.925958,5889.189093,5969.078351,5737.990328,5584.205202,5845.972214,5802.07894,5888.551512,5882.576785,5866.58499,5993.788811,5784.024329,5983.153319,6029.271115,6189.886292,5903.482131,5909.730664,5990.510687,5517.464225,5487.913652,5843.738203,6399.464511,6473.047078,6312.996526,6028.920092,5558.907151,5590.285128
